segment_id,pred,target
1192605002,29500002.956572037,27552697
1217315221,15282469.070195954,14684594
1730111858,19627336.256297436,22842856
1153507500,17457137.633465614,15813180
2077710984,26809990.323771074,21019994
1896602639,41869011.06830381,42049042
688936958,23872109.176862422,24607221
479884803,40006429.987807795,35816229
2071108961,27359447.163684506,29421159
205794295,14788253.104209736,13856855
451860145,26438971.754122764,23270933
222945080,5463591.400814112,8194088
400220959,19422026.394866563,18236113
404990617,10702903.358482853,9750111
2127547586,17025523.16395016,22432321
1010725931,40949916.206520036,46629410
1057504299,8785033.626245325,9719296
1079658754,7180649.701161605,7505535
1591530518,13884953.955431197,15129281
419979587,35795239.13611088,35774442
1349973145,39905646.90402957,40216053
635426720,23141808.44286836,29924994
1534910358,4295138.928683435,84390
1760235933,8716488.982205682,7668126
1870022469,34919210.62715342,39616129
344335909,21618175.260765385,19672055
950816038,10028750.582391454,9753941
2079508163,20221139.01134747,18964492
648106838,18680065.504381835,19185536
139264857,44751823.77915692,43543813
1115036717,22352279.51190405,21986065
1490325704,12396042.167664638,13735390
1145497571,17901386.85809883,15740915
747235420,25553155.482445806,20518767
606591990,43288654.856530696,44666706
637157127,33115656.719637763,37593536
785072836,41266831.96447554,44182824
680576870,11804924.621081844,5638844
303194240,18930740.772024892,14808199
598097609,30334768.845217038,32330209
1305129725,2773888.221471795,2606972
1164158990,22581518.255516082,20902381
913731686,43591763.50415567,43905127
1525509255,42106427.226527534,45829647
1760886126,15218539.618645813,14020149
835568306,10355748.941086018,13085749
1900560867,17186353.15368281,18077927
599292128,31328622.109411404,32272375
1944948226,29875264.809603635,29022718
315129893,32771623.491026036,30511325
718703605,40935363.807057455,42614624
1344705421,30445539.665528882,31508414
36450259,26918935.612152096,23902986
1340723162,30257538.41939429,39038981
1932879035,9848070.688885178,9967961
2133241779,6646889.890184315,5259707
1129909391,44605685.78425465,45371814
228274737,30571172.258290477,28708513
2042918322,23815377.718684684,39325300
1772905707,12485290.307810724,7846759
1737760647,27888916.482720513,20039012
1422856161,21639464.78715827,24190434
1681357380,14749835.657317344,12397380
1141054211,21794342.22952183,20304227
1213372869,22155470.63324544,20565587
76138463,20951207.08243295,20220396
996662864,8144683.446340334,10821523
869322144,26767644.255565915,25866833
154409450,6795090.697943267,6431103
376706522,39944699.11690382,34794047
358151918,6402656.538665442,6284281
775553592,32146953.48173115,22431888
141250336,30843083.764566816,31298076
1868294914,34589986.914377496,31396717
311826249,41391543.37231538,44491975
1696230471,18104487.48256805,18277674
2072954040,19894292.321704715,17706311
1091829226,19424768.715319216,39290499
1910832656,24010430.512909442,25381156
1211398909,36860101.31223809,41585210
783608484,39969373.418750666,39912021
1875762520,33061519.28556612,37899522
1297437712,37812217.08083131,35659379
1100632800,31636028.967829607,20128938
1791400073,11516412.604435397,11719563
98049952,21049631.405033033,16644956
1225949488,3365761.6914969166,3600069
1581535482,47671949.44057968,47810569
2072789669,27314702.906607527,17866148
823017486,10291888.491703877,6227679
1098612833,30189638.84347537,32331124
2102366851,2360033.2679062625,1993608
1243491909,10592854.514166413,10349522
794676693,45148690.660434514,44476899
1413955161,8387780.738087752,6955341
176160971,28867806.793036055,28425095
1740565995,27873791.50097352,28152400
932998594,15711835.84137686,15898458
1111981902,33346769.869103946,40140117
1456047002,15372424.02254236,11002440
958203396,34968239.32674944,31020902
1486668961,5097086.202074042,5813305
550557709,29011011.010241564,30404152
2091456928,31857500.799872577,29326728
1842050033,19011739.92684481,29859410
231743972,28176889.98758988,27645115
1901334447,24133783.68001831,22001305
184996575,14624648.953872263,15009926
1516882705,13989510.916878676,14454962
1243250306,15193670.912957357,15918903
1772142112,9310059.712982433,2463684
1866515652,19099584.364672504,30057078
1421646167,11848331.660345377,13295155
972733285,30184992.857769098,27313265
1345496888,35550315.87982416,35887276
1218932007,37839800.59440315,38030277
1205512045,27106015.148536514,16095563
808480147,40586922.172962144,46184123
1587797749,34808591.8408011,34430384
1106409037,17126969.73939165,11536123
1105888187,25358798.10950775,25054246
1110429957,6365227.702340964,7773440
1312630419,2207827.1148524084,2901003
701259694,22502720.122317623,21554893
2000902559,17339883.15406046,13353813
1839339142,8510951.956100032,4012852
958278520,26659406.2208932,26481755
375594805,34631835.07838618,36029555
1238398453,15086518.720846402,14442539
1193696136,5903040.325421641,4102739
1711869645,15877916.210128644,10523062
1546922076,7581996.611686582,4557852
2083448006,42051445.678202905,42271195
897540717,43107950.64653998,41965572
1339140243,26664322.583655115,26946321
1592733007,11409483.497448092,12470895
1098074077,7773203.819134035,3820740
404538868,17190136.4767887,12914912
939756690,16329185.35511754,16503874
786182879,29702454.66195945,29524662
1386901660,32763703.02536183,33926568
790331967,29630686.86597043,30444078
2052926249,32619644.09259085,32555792
2103433447,34715374.33722663,34547760
1015092282,40276422.79122389,41052996
601506140,3501652.5399787445,3456892
1721863898,36544489.98860165,30783919
499395470,2059595.3007689228,2278335
1867729589,20543491.744684376,22264601
974606400,2722791.5062544895,4444406
663459205,3830496.2046815557,2507552
1033835311,36555401.57880684,40065339
280180078,17941468.450460438,17885104
2079456865,12100878.412529802,10629029
304522764,18705448.0531451,20111279
304029996,11844131.599828612,4851843
1561688102,22768276.968188502,21339296
1730966873,22720566.41372184,25195068
138147248,31402964.800478186,31546077
442994108,1485407.435281331,28696
538605063,34709964.84161931,26941455
736819201,7543974.160694269,7427676
1558786314,14408625.997102555,17836431
1779587613,2815470.463259142,2004512
562556875,1228245.0378116446,1068943
297698604,30458554.560993712,33009526
1899573155,15336666.386914643,16026868
826376398,1130970.2908650134,2357339
1077334203,14192864.925034482,17255974
1222398379,11102782.28177995,12889758
550441831,7545011.810377795,6650463
454301633,9403208.34238783,5474902
942065636,38527400.400546744,38774206
1869661089,27468778.09563522,28469799
710643716,27752280.404349737,32420477
1285239035,4085253.4002808537,3745407
683189731,36609455.112197995,32545649
2056246508,37141759.244559444,36456511
771516862,8462533.814564802,7794396
801782182,28010960.4713609,27541219
618682872,35519455.80763078,39732623
1204506668,25507261.64676627,16217209
367278065,21162499.54918832,19970664
1585404290,41937037.41929031,43924059
362806359,13822568.370442027,15046200
1200187647,23183811.372979335,29834194
205330197,15086849.917396318,13296171
1099545410,43057395.77955155,45026528
1618681992,41842366.97680871,42081096
1649748344,9274264.28292048,10636415
1264680628,14946429.886527786,14076689
601524801,587471.4260766329,6250
980559847,19922611.288735807,19100782
1179922830,25616140.94312019,32160000
1139939622,9191011.672597531,3806954
864547424,37957345.32418989,39475415
1038366766,11244653.731861819,13507919
1310208823,4274806.635223797,3264638
1301215104,392087.913027454,223909
1694484234,37185482.288139194,37256705
687579699,15674429.587673875,16291400
1964855818,27961538.16914107,30886394
939810412,31317443.078475296,41588186
1311274723,401637.0579474977,999448
859975969,9440118.868146505,4979591
1842507581,37297176.748002306,34141647
1121697834,12725362.4921191,12626808
1300256705,17225983.75910964,23485651
1226022734,32815096.03654097,33350486
1382431979,15299514.832049726,15354872
217060082,21033298.408773247,31558651
283815234,1115171.6685236262,1612005
1027457977,32630028.304577343,34398491
1796116403,21729173.511204112,24827310
891333219,35742818.675622925,36285310
658099461,36120850.041928045,31870009
725374042,43284055.22102922,45264236
958721439,31856765.32626491,36271424
2133808067,38698274.59031366,41633548
1588190171,20384007.644770917,17631239
797097935,38627537.967979684,36951418
476248197,25566947.641742025,20873371
1647327707,22001163.02822149,20264421
1537645954,11658872.620714655,12485751
667097243,945378.3269883937,1112204
1845995648,8974597.556934845,6675366
1264187919,28280596.168876506,40457646
887451003,20307495.27404713,21594709
856254594,19953062.140786275,19355534
1846137609,13599528.178418303,12432618
661709272,6504351.642658111,6859938
104958377,10649973.074378686,12960507
1799326521,16234592.683315804,15060061
151326352,22815860.20989104,24726843
28150401,27540294.23790751,26465251
1445132059,11621880.618893534,10895893
1190293359,38744217.1201682,41426495
281571243,35421278.90051771,34696471
1112777130,7677261.286880869,7177158
542442356,24919086.761196077,26183820
853508008,37781074.49328891,40540409
164798551,24456217.215173632,24258884
886791279,33113968.74174064,32641012
1676626416,27555561.038149096,32788364
2005894991,15940041.422979457,16409063
617255708,19141044.08762582,18259728
1476041037,36760269.19985863,32893033
449385871,29647752.11653698,28944754
129287408,41621600.91347514,45580716
543051407,38718332.047518425,39504685
14879891,19371206.423737902,14824487
1725139160,14478269.11003267,15397482
1406626451,29989788.323935006,24133615
876926968,7699107.9555133525,6254136
1861136023,38921942.2537691,42399338
1146220591,32394943.423340797,29245021
1626674258,31861506.674467273,28276066
1408645616,23723000.64796411,22407847
1068504383,13954379.769235905,15380444
788274770,8465673.535054982,11884125
943345515,30115929.292749427,32965575
1945782318,7205717.344247681,6101843
2107068530,9588453.55865844,6110204
1602353393,11473926.14864582,9231682
1393018175,9375598.72606573,11272680
510801802,41332249.44817162,40073538
236710499,35684171.596008085,33836281
649888360,29393377.031098336,28099156
1140760418,46727469.662251174,45766485
889941422,42024468.70433916,42565219
1636892588,34406297.59242633,33748286
1427376683,1531489.2586446695,403177
533290300,13339625.839387095,14556084
184364998,13522737.75036455,15928239
1377934753,-303168.247914817,734096
155043963,35525300.1859793,35854834
804133866,15407064.743153928,12589163
595546291,31991629.18425577,30506163
1437708188,14927174.874853136,15434735
1756532483,7348358.7613477465,7337563
754062892,34116467.482846,34245105
1058582421,25657100.558945987,24118695
1856292606,22556217.03692906,21878259
1886344380,7561166.47702959,8688340
354191963,17664979.85863165,10307101
354187699,19339366.97134849,20591353
681597161,29858973.206116337,30657487
1077594989,40159616.5292646,45619252
953506583,39542530.75181646,42023151
658783371,20845930.34017776,21640199
1946443471,21251893.263710998,19204817
794889827,25530156.395890847,21688033
80114783,22359979.504598547,24232514
625038024,35714580.86249117,29996400
2052316250,21792163.646748714,24679023
1897942466,11453008.035865754,12487218
1186704180,24524311.104574665,24944414
1490656252,18935693.05615995,16962783
1610438119,13311417.193755638,7769815
150565400,2976512.7349178167,4652590
1071777430,40919064.0317137,43767476
633779249,32046288.603365168,32582910
1468312828,37390248.106253885,36474948
1378847502,26339333.43926106,20312780
1068208983,43216941.797718726,47680668
1267021789,25464555.986039955,24012373
1444262099,21344427.81714014,16731032
146420447,21802487.188165903,22766952
510076208,12917023.653861811,8497192
755881810,2538773.8663805653,1985644
2036342515,35020227.4190526,36687740
1086656455,28797457.279702444,30349614
118578176,28763223.473987307,27814731
1647257575,6495028.314465032,7257157
2116022538,5590440.244081486,5557427
1272356913,36878620.259522885,36393484
447327858,22851608.615127817,18424239
1921559595,37291254.930080876,43943520
1889193254,44152381.6632575,45051811
1607704106,26596024.70525376,22603280
1185987238,11395451.876101984,7622859
822515191,38609063.704901166,36572104
1047238065,1757567.2620215253,1756341
835465883,5064969.78876042,5147499
342230662,1907319.4322614947,763103
1001732002,29304194.696792036,20549733
143072526,24284680.079749007,20881636
1204682805,21856062.58877436,22175234
377237175,29067817.739873596,25040218
1251032581,13349753.661816616,13740729
969357718,42379689.26985981,46623187
546523809,13449482.874642113,12853819
1582079735,43009393.98911165,43059465
2010868700,17961984.634977635,17567041
1815907735,39894182.67426342,42967777
1804239808,40775855.67277803,41388119
809001604,36384661.857314214,35979800
1774865955,18839907.800479844,20225627
641388477,6390856.148324484,6478385
198883212,9519027.79773379,10423456
448346626,13056769.189188767,11152346
985043652,41169480.73156035,41659584
623083505,39823260.04113555,38503717
1404179874,25858822.972066887,20312592
1206664260,8541452.327835185,3229923
892901225,39333427.3920004,38847445
402245791,43972273.52351068,46126458
2017191725,2719142.6872598636,1618134
1646467816,23808501.964917533,24375717
1840889530,27592433.950868517,28937061
1445824208,6127729.9123512525,4134295
324748150,39320601.43058809,43316666
1678614313,32110738.354613457,40667589
1076119752,14650836.617945366,11806816
1854106784,28674168.806820843,25356684
1384601116,38431071.85489673,38995568
1999249396,31469024.769958526,32939149
2146270165,18939414.562930796,20411464
703680106,6097135.543174184,7067195
947720191,29805919.370318647,31042221
246630780,18366084.351507515,14651538
220782474,27596627.795898363,32510185
485444965,15499918.979086151,16190625
1511969211,11337403.029745838,14280956
1510912952,22029828.466705136,20577957
1990445485,3786569.6385380644,3776851
827378125,38364024.733665936,42554440
838313711,24966202.814155597,20844477
419460828,7168062.823731021,7549174
1387300995,46628542.90126174,46003438
429491430,15811559.98641386,18896073
424555504,25450635.78277473,24925427
714430338,44278222.89178672,45878235
1317400348,4582179.14032954,6689322
2140411487,21624596.82519444,17945001
945760413,30254178.14677688,29228858
991044378,31888585.42315209,31609257
1140405837,18055364.329207726,10703793
470215356,28829094.96505314,29899301
1864042146,36134547.861202806,40658986
1302654402,19671630.202883177,19415799
199677833,33471284.775132645,28777208
360262154,9416819.358594533,6948386
452805029,37463050.205931805,40599163
305786144,8295454.456786637,4171052
2127467089,25409017.37584695,24388127
1505556122,33615743.22981643,34114646
1696879043,17725112.307028905,17876505
731906543,39050408.22287727,41869281
198828595,2382860.943976221,2651165
1619708381,37785076.42244445,39156639
150692731,20712618.000514597,21438625
1038918048,37745588.906395406,37930321
2052740646,36745542.218349084,37120961
1657717794,35559244.12565286,38184467
1973467302,16961455.88831065,17204463
427763429,23256186.25931528,24661096
1561334237,34015529.30877607,39600245
968597742,35790722.55364238,34643247
597191221,7314338.336673566,7344969
1207479220,25037259.398234956,29987709
847334954,17065794.692849766,17739855
1973725295,41035812.52605824,46113784
254682954,31269452.953955255,28034726
1254183576,16671196.346209193,18535477
572834672,42761121.15750572,43974913
332746748,27521124.746729814,25932335
2038489562,42326342.476890564,42593849
2118733191,17354691.177677423,18058386
975676374,19626078.282453556,19472953
446793155,8093227.124460423,7732762
890711897,39889920.04856418,37921783
1147795366,20065856.62475097,21243204
1870606375,1729069.6772490374,991695
518528051,26210804.928507432,32381678
1593881532,28298878.118969075,22446674
2123322342,32693402.028256863,33969666
865612286,29609126.487976786,28706462
82117335,4760430.885692361,4106369
2127528282,7428378.30860706,5733689
1218513300,2389563.793669167,3344185
846682731,6730982.426696245,6343685
1948878169,37790881.12739961,41252224
549593830,14364100.271371657,14026293
1048009361,21029876.977337666,17128163
701856954,8495099.963320373,9437944
1644400982,16133254.581892347,9631599
288914088,43677663.38245507,43673535
852989435,15536606.830315964,14436991
740319411,7022862.763780338,8487939
1878766314,31686517.11124098,37845467
1493166217,17750433.618798286,10657648
951290289,28626225.6188946,32245688
1117294384,40319349.25673139,40645488
489039620,4602727.5204952955,5847100
185583752,29923365.427350987,30287728
115231914,42332710.77644739,41548242
1123001951,6259934.234298026,8347832
1540579925,38151580.71631486,40318296
888093360,12092599.911514528,8287050
952257811,6900916.796558735,8082473
752550623,10599212.37669517,4004419
1079821584,24931570.377419174,23971970
316499886,33809178.87366995,36453585
938523364,20293257.49536098,8810795
62835317,7550435.917750961,4019899
584192319,31878241.938396506,30631033
1494708577,3447397.5981509164,136062
199758714,37039237.3757676,33495484
1367207994,31343883.052980598,29869687
678069085,36848101.14144734,40367148
1495345557,12283886.057761526,14745733
464978165,35411614.11792203,41248896
818554518,7004932.389879869,7469342
1978888892,14059718.91289895,12384264
889075076,33960397.15070022,39801686
2109000188,25695547.198126893,22082957
1382546481,10589657.422219811,11784448
1854908358,19855402.22847644,42091489
1403244730,12504811.743609536,11556016
1799261863,15635842.381783418,12140743
763136378,14657735.92671329,7917172
830597098,29007148.54757005,29352810
1253627982,11662086.044879371,12616374
1293088481,4620384.469719114,3843745
1301925952,12212961.374027736,9681030
1769819935,11505270.567531338,11821421
1859821935,34242551.45793408,29533884
1707927431,2115988.172637323,3143032
1302280863,18993114.484477054,21782363
795317395,31505792.75128944,33611474
77596096,17194907.439611755,25232373
1328956322,7897516.301727975,6482513
341050644,2825351.9687420637,4112447
1379040576,29519786.657114692,29713337
383951014,20001866.9326276,15669010
576546552,44444623.51907571,45746295
788713777,17958617.919090696,18102110
2143227248,29383894.351887193,28548623
1652114233,28764762.18923165,26320357
544055958,14895406.704846755,18037590
55911496,42908439.02501994,43647107
2130486935,30563225.759407666,34991211
1938473432,8151031.606238928,9355386
640300977,33736196.30990781,32793795
1372045435,33944636.44862734,34592134
32792883,827694.3865780322,1404445
533439948,12160661.642245336,9280318
1750361100,32949968.01743543,43536178
571279585,33312847.536263425,33820073
1067330822,40507633.471072145,42126602
473014096,18783548.879791714,18770976
875102499,8129932.3015282005,9361280
342279873,27186470.853372052,36340451
1776661682,29199912.442599766,27638525
1840552452,25970216.720761746,21930556
586194492,37250888.38754924,38850589
1057137462,26906175.57443422,32749821
1615291178,29311379.971656207,30911070
1489953884,36783822.242323995,35212924
1700093004,5532796.948124455,7279992
1225680864,36336488.2573471,35209203
655716117,12709380.33376223,9645039
461558258,21405760.498868115,21915390
1239137007,30489674.249392424,32089634
1744744506,7103409.856106619,9935686
1910784588,221127.1124968874,2656319
1113243853,1988379.5958617707,2446228
1666016762,35293928.582780994,35435017
1156586754,32158880.821173787,32808815
1305598339,33415669.561687555,34191056
472401236,28410889.937881075,29483045
1004561781,19614541.527474355,21965310
491865397,28072886.70904486,28755294
1417483552,978576.3765666394,1667887
905285790,11931293.78518535,10947438
2090552787,7036216.4629228385,4610640
799989470,36996011.32666187,41136115
2144756834,29985346.974108215,32554746
1910854293,31038185.56929173,30223509
513181,36635419.80714683,40377193
727532359,31237926.5999431,30748779
580272496,31706365.805476256,37782140
269914904,27361528.970749956,32597531
1006345280,19082950.16002133,9680604
1193838198,23696216.403286263,24270100
249351045,42601469.124925934,43436406
368363452,8743366.236675195,9759184
1702092683,44759607.42274798,44693029
712763144,14517709.791806124,20227525
130096034,39099952.14942174,40882671
2127422643,22004672.43887859,24886206
1982635176,43751410.79957957,44729527
1804866305,17315215.13235816,16671550
1747440698,14099952.803811837,15417122
2058237724,36341809.30371425,35471386
1315469276,8164086.768806471,8854465
1060581218,24776640.1673403,20966158
785585794,14960756.828490121,15343538
1814641162,13735428.258517426,17966999
198187683,32829362.67483355,33574710
1739584326,5885640.924932484,3600138
179525834,949005.5676663148,204435
738483658,29715531.274257567,30944866
961267980,29959869.71080794,26358188
1028829115,10051014.627651619,7435922
1086942147,28571857.73195026,27644285
515955469,43572859.87337377,43128286
1061801479,32159242.035276778,26742662
1931757627,40870265.75011345,46398350
1795614622,32927062.772741806,32898561
1002789083,15854988.618808927,7581131
1526747205,10915564.88086712,9020535
920788801,4935031.57788623,2588106
765692781,35830234.2724853,38264203
1217802563,23870666.049563296,21649900
305568906,40074607.954838656,43584627
111928340,36521615.82645343,34087320
641552330,36870242.80211059,39419122
423141445,16680220.515679274,6695501
1439362849,3936957.4591042376,5641911
982455895,17364882.20277702,17992114
1985475842,15274706.069179218,16999211
108124387,13998659.681395156,12972938
1852580754,30885800.37700939,36149731
1188169213,6790680.320607154,6578266
1495482792,21662266.515056152,22567256
1042260671,45924037.16872944,45560318
1725681486,35647384.70968773,42535731
1486489212,21144179.904025078,22632266
698305523,14008604.03572426,13903256
1453766944,7862014.412999477,10898069
1799056940,2399227.4160719034,1116252
1606727044,20730799.114122894,22353001
355535938,9589520.740677431,11983962
867093886,2771793.087817444,3057955
71759446,452450.7917178242,952018
1635734529,5235525.680590789,1548545
725048491,35168874.93071588,34657742
363685327,7493844.999965338,8674300
1100965951,31506995.72216686,31616515
2124576311,6676720.48513538,3934110
679999868,31108653.250645667,31281201
1695772898,35618842.488190174,36932249
2013408541,38022262.84030506,40611331
689743728,25566427.84579736,18908692
1305093267,42209711.522864066,41890828
1266857808,13275391.045210086,12900356
730035178,29683347.2170806,29828999
799740613,35593827.708164364,34741253
23586750,43426499.768981256,41398834
1729341905,38045795.8232281,40523236
450769375,23697017.93650311,23884956
1417251029,8726346.791465947,10526173
212007592,23183597.00737518,19690855
2119980654,6966324.822093695,10742742
1814483196,20259551.556428842,22944101
623595783,18126026.613530815,16049906
88629273,36176812.95245936,35585065
1654474728,15454106.95329894,14850605
383842691,19106058.400204003,21499829
1944127807,22308867.300353687,22570129
957807611,24634960.66898517,29278695
890707823,40323096.93322899,39444168
1795112460,12029833.063479811,9747225
1142973144,18711284.065823164,18122385
1583152581,40356892.88144569,42853033
416906269,44527661.63398348,44851580
874302891,24823566.844305564,26223811
634331045,17406216.554954104,11506142
480851597,2698517.715966486,3008552
1484856965,5037586.574878303,6211187
934199817,41317801.807493925,39084989
2026112332,10866201.311628897,11942621
906979721,28993326.43239052,29900041
1340962670,15626370.505247423,16245449
63715701,29570246.42675487,28262872
647980942,34053297.32278061,34803596
740985437,8163291.125159505,6930450
704346315,16897692.499942005,16091778
16377035,28286321.167376556,37393945
1597120941,37101252.392151184,36415836
1238527714,32292593.075599894,27019175
1142115505,31301908.1131762,29175787
1708031664,1903175.996263724,2530002
1177828269,12334336.951179046,8479224
810287611,24894636.45429931,24573235
799250686,15187782.265252637,15412992
935508630,37240063.267513834,39028825
543505888,39822819.837920144,42108966
2000584028,11683283.7438445,14171782
1713113385,7533207.051741135,5125063
1701117181,22211443.706030004,24262978
584164925,29147359.24654213,28207195
651834084,34618606.95922902,35890372
1236765323,46375285.35262032,45829249
15118652,21816406.888145924,21463592
1450513592,16271688.751625523,21435141
831302947,18880767.204307027,21388739
1163316433,10899323.060257286,14161636
940842254,43144737.06383109,42449378
128130872,11077140.592950175,6044494
986663011,4052558.822389606,3129608
410025588,28978152.54157406,24085473
2122402736,36884867.869992256,38385317
1990048935,32592674.92154158,33511607
360656492,44780035.01690746,43867671
292816482,2823404.0546554527,3860605
1167824881,16892773.814790025,19300336
1479278577,29068365.07904055,28784972
1920199628,20470724.695192743,21385933
2106363286,6056196.884735294,1269340
301919813,39375749.69878762,43513734
1175666078,20052994.521270458,9530589
1150039132,2837525.63581488,715490
1028796869,3354086.011023746,1797436
1203041521,1687505.8474448854,2060215
429308347,26485408.241011415,26972375
1010756593,27765860.483059596,30695791
1565222536,13274359.05435353,2437913
1779729821,3826642.5513333706,4712588
144439544,3888867.3211409,4090379
1179136480,17489096.39988113,14605849
2033311777,-6289.903244442277,805199
1633360830,43376093.4867322,39451264
958270939,7373485.5564327305,6019340
2032154038,3861895.3283741716,4023475
977446624,18926281.09589422,19428869
1627975310,23809906.115966655,25241581
304573399,41329651.92897823,39222024
2007928321,21319891.93933348,20955861
2114491672,22430535.838492308,22881404
263469624,13276354.141390163,11645849
1242521207,12300180.441077486,13371198
1105095930,33501669.90910621,32576385
1763128315,8090585.909393962,6708538
1206337783,38569471.69626589,42942791
865072886,19048350.077904254,17440196
1767003035,40761317.91883744,40830373
1250547705,20301150.042581543,21286915
606267992,7675585.411524287,7207853
1755381255,12965934.666829057,6275252
378355474,20690436.31624537,20714206
230135526,37472989.23074843,40342742
1859768578,40489312.35552836,38058114
1153017772,37605557.8653457,36984522
846744260,10516376.244622873,9242378
1469324627,34960519.81907561,39065251
114473006,20045698.925236326,22128141
514855544,10054591.923355015,9574848
1900590714,45301784.47493182,44047810
1262173496,32914173.347053245,32126218
1154986023,35595168.065431476,44261741
2139587024,26395538.777879577,25876093
1405189645,44582884.93026355,45878543
57616041,28007387.729227155,31270947
580262567,8671150.265906867,8297866
596031245,2287964.347864018,1382883
571683257,33176033.992871284,34317444
129657665,39135878.133531146,40295852
392842694,27673371.44585584,24862422
1732710532,13497116.894812927,12338009
1824838847,8298176.680543727,7690077
1374505946,39511560.920272805,38412886
1429720483,32836128.146731842,40151737
1775694000,8949088.27410458,11810972
1700303244,3375038.173720368,4694938
282077332,41591160.917696364,40285878
1647674114,31382981.292207405,29556944
1349479780,21368992.095069148,25505555
724373652,20807103.158849467,21372615
562958468,38207359.95767473,42666053
1813316595,33606080.24860424,29626720
904363850,37100055.390753254,37574532
1908683122,36377818.42307247,36414193
472246049,25257677.20696354,23475876
1757615130,43974193.4985577,44453895
379022420,32161815.901888456,30272738
1407084157,38656586.41503325,38106747
1605937406,40395251.76450836,42927212
1673745979,13379161.059604358,11623036
1474141102,42525938.52914895,46445468
1662707704,13982973.716402551,17452129
180435922,40069775.98128874,42244355
1115044441,30907903.551851176,25628948
641289516,27220526.444949396,25700199
1281262417,41719826.16202321,43833798
1731895459,29246938.17395554,27638123
698836059,12987175.5506931,8103790
691610647,28654881.0972232,23821661
351509644,28515069.329382356,27083159
66198672,29812866.666262124,29165699
1456852927,11973727.789645623,12427748
1183368100,7976710.929378947,5269571
1514701930,42994442.81371361,46104122
1952614890,38031341.06278339,42027654
126625232,34946662.82241481,32166185
621992624,5995055.848351838,4354460
861257947,6438212.562489595,5112449
1400727315,1522513.5855365158,813638
44819727,32802344.65422657,30774550
1422467265,26355550.383480605,26476421
789459556,27030806.052878797,15933855
1532720435,16458450.185320763,18519672
1365429543,32518750.625027545,27431129
108195434,40083697.870040424,39847007
1796552926,34056699.2854701,42681760
1530092377,30340591.1196592,28319087
1504911882,21786471.801843613,26882507
2017078937,43412818.938539006,46231643
330277271,33987970.48560038,34961525
922571639,28722806.033345625,28196595
2103497377,33565220.90726232,39878815
374132339,40380694.0017885,41538543
1596652528,18018024.97242821,17909748
1023927094,19349735.15402885,17627859
51938320,40389969.29290887,46543212
426907115,36707344.78066619,36722872
136698635,49730115.5233416,48325006
1238100097,2601671.585044828,1930176
853610632,35706250.10472361,39113252
1455109840,8769869.166030895,9211332
287469856,1381469.6751041135,2451159
167910682,6706108.412234117,10138796
1589908307,7687875.322825351,11101526
997431578,17761041.94209307,13175429
2092515389,1103678.4564570643,1029381
1435710094,13010061.187287115,10860069
775165856,35777988.88026409,36277889
610309719,29598286.664504908,23538575
1752158034,31026311.586847655,31149408
820090972,22100309.621952087,23455205
133899712,31867213.821782462,30582612
348876771,19870914.163659938,21545878
1010680130,33474903.57475773,34540645
1149417056,25953608.551505342,25077115
1634625168,23282045.343464416,23724547
1296601630,29273080.956114557,29949919
930904558,12021451.318322174,10301810
36365027,10913191.147101352,9556473
321906603,11046732.227310043,14195339
1288194015,22949155.43603393,19313063
2101096113,11594102.614865394,14175749
598730912,21244980.262625236,21158638
1307861967,23811754.093370754,22104403
723952442,29562527.963126928,30458644
6577398,5474817.506011807,3455582
763161946,39708829.99756438,43015869
1962838586,24622163.08181651,24031033
154613191,25236562.127225485,23115729
1622538307,21841827.922396082,20559079
180442009,13768782.429256748,14018629
1918044574,26914458.36478766,28666827
2105023395,32942029.75333597,34060079
1854628310,5087689.409609916,7882623
1534568373,4582413.658244561,1860894
2114376954,10440167.920840105,10655827
2111464986,10348535.926911581,9658570
999761287,8537216.050281765,7511308
1019052648,22777317.031684376,22465586
1053686121,11213002.904411163,11025917
1192274646,34842840.02400878,34426080
1749570880,27415381.075250275,32249219
883881569,36615821.20405845,42249043
1872501987,35738777.9773094,35478850
1643620295,8500353.427991027,6478259
997573735,4575621.726633061,2635166
1340699060,43486084.983963266,42789004
1093181664,29133707.31416437,27008976
1004609129,32500059.32713939,32264195
1257785,14148248.650186239,14796900
47158458,22041254.941909008,21686596
827726394,17737611.882989638,18659799
1523983812,22493751.47482776,21277258
1344932064,23349409.631815057,18973804
1811060976,32434398.865027998,33917543
2118640537,24090842.026738998,22238776
454576310,26270935.81531756,30403112
1643914860,10888743.915354269,11717404
1425732038,8638486.831096668,10807435
911080236,6807194.280604488,5419610
245467192,31135447.00249912,32600876
1744862080,1028744.6678884397,1180181
209049581,27183616.80554654,27119030
253583470,35651459.04706294,37632875
713185402,38358894.5926117,38915309
318470911,6771658.9425522955,6123104
132489921,22989064.294114884,25110667
1142113285,35039887.517216854,35575875
408794176,31767297.666360334,31260595
36849759,19940191.85942607,18777585
380038502,1091084.7671586932,906778
671513959,21270180.009424042,19418178
859980212,18473660.240076277,17523064
903247415,32315622.9593678,34170168
688821677,37920667.79442874,40992733
1289259843,7252921.877934679,6841208
1542102359,17825652.103423044,18193863
100610446,29631278.133716058,27292311
1675304792,34594942.930442065,40519654
788639531,25644730.80041806,26361731
1469190191,44080592.859424196,47072066
2139225250,36028571.35390324,43137626
175656364,3162670.1199060404,4899747
