sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
-450.0,830.0,-28.0,324.0,,1039.0,-737.0,42.0,802.0,-421.0
-400.0,1055.0,46.0,322.0,,890.0,-781.0,83.0,370.0,-333.0
-369.0,1129.0,101.0,297.0,,970.0,-828.0,-16.0,309.0,-345.0
-319.0,1156.0,79.0,274.0,,1234.0,-925.0,72.0,603.0,-361.0
-301.0,1173.0,38.0,204.0,,1057.0,-991.0,84.0,161.0,-297.0
-241.0,1056.0,-51.0,79.0,,978.0,-959.0,83.0,-109.0,-457.0
-218.0,908.0,-151.0,-62.0,,917.0,-902.0,127.0,-590.0,-697.0
-205.0,839.0,-151.0,-87.0,,861.0,-881.0,81.0,-404.0,-622.0
-194.0,560.0,-117.0,-93.0,,989.0,-876.0,323.0,-204.0,-513.0
-207.0,133.0,-85.0,-184.0,,973.0,-870.0,465.0,-650.0,-639.0
-172.0,-152.0,-92.0,-87.0,,951.0,-872.0,691.0,-490.0,-796.0
-186.0,-367.0,-181.0,52.0,,976.0,-928.0,805.0,-395.0,-686.0
-136.0,-378.0,-309.0,31.0,,909.0,-958.0,739.0,-465.0,-475.0
-101.0,-236.0,-451.0,136.0,,927.0,-831.0,663.0,-171.0,-350.0
-75.0,-140.0,-516.0,315.0,,831.0,-680.0,338.0,-192.0,-370.0
-49.0,-37.0,-484.0,386.0,,784.0,-581.0,140.0,-119.0,-324.0
-43.0,63.0,-389.0,328.0,,942.0,-553.0,-57.0,-399.0,-151.0
-38.0,102.0,-318.0,176.0,,843.0,-589.0,60.0,-609.0,-33.0
-63.0,76.0,-255.0,27.0,,681.0,-556.0,339.0,-307.0,254.0
-109.0,48.0,-200.0,-107.0,,815.0,-514.0,511.0,-595.0,490.0
-153.0,18.0,-212.0,-159.0,,863.0,-588.0,781.0,-171.0,476.0
-153.0,60.0,-147.0,-259.0,,659.0,-644.0,766.0,-206.0,411.0
-168.0,44.0,-151.0,-416.0,,596.0,-574.0,731.0,-318.0,552.0
-163.0,-13.0,-244.0,-415.0,,459.0,-576.0,452.0,-69.0,569.0
-147.0,64.0,-239.0,-357.0,,571.0,-705.0,173.0,-322.0,303.0
-93.0,3.0,-251.0,-268.0,,605.0,-796.0,27.0,-315.0,207.0
-101.0,-171.0,-282.0,-204.0,,141.0,-847.0,-225.0,-495.0,74.0
-94.0,-339.0,-282.0,-134.0,,183.0,-906.0,-242.0,-263.0,-82.0
-67.0,-473.0,-349.0,-34.0,,316.0,-951.0,-413.0,-139.0,-104.0
-66.0,-451.0,-419.0,-24.0,,349.0,-1009.0,-375.0,223.0,-92.0
-19.0,-359.0,-405.0,0.0,,350.0,-1085.0,-230.0,-80.0,-194.0
10.0,-155.0,-329.0,-43.0,,290.0,-1131.0,-40.0,-419.0,-284.0
45.0,154.0,-220.0,-93.0,,504.0,-1126.0,373.0,16.0,3.0
29.0,351.0,-116.0,-79.0,,538.0,-1063.0,559.0,102.0,79.0
65.0,424.0,-46.0,-166.0,,549.0,-997.0,761.0,407.0,-206.0
71.0,512.0,-28.0,-206.0,,759.0,-972.0,606.0,110.0,-88.0
70.0,460.0,-75.0,-205.0,,828.0,-975.0,393.0,133.0,218.0
77.0,228.0,-149.0,-353.0,,704.0,-1040.0,338.0,-211.0,295.0
91.0,-27.0,-164.0,-488.0,,652.0,-1112.0,308.0,-13.0,301.0
104.0,-314.0,-167.0,-389.0,,687.0,-1054.0,478.0,613.0,398.0
83.0,-564.0,-126.0,-176.0,,728.0,-879.0,432.0,-55.0,500.0
90.0,-630.0,-30.0,-200.0,,770.0,-626.0,532.0,-256.0,501.0
48.0,-392.0,29.0,-299.0,,597.0,-397.0,570.0,-268.0,570.0
67.0,9.0,57.0,-297.0,,407.0,-313.0,620.0,127.0,530.0
59.0,467.0,26.0,-342.0,,415.0,-289.0,759.0,176.0,258.0
68.0,899.0,22.0,-359.0,,608.0,-237.0,648.0,-269.0,31.0
39.0,1074.0,26.0,-301.0,,694.0,-313.0,622.0,-497.0,79.0
12.0,1134.0,-29.0,-193.0,,609.0,-461.0,367.0,-343.0,26.0
42.0,1187.0,-21.0,-198.0,,765.0,-503.0,175.0,200.0,-330.0
46.0,940.0,30.0,-220.0,,778.0,-606.0,66.0,143.0,-469.0
29.0,438.0,109.0,-141.0,,663.0,-706.0,136.0,132.0,-410.0
-4.0,-46.0,208.0,-67.0,,553.0,-623.0,508.0,305.0,-378.0
42.0,-476.0,244.0,77.0,,474.0,-501.0,685.0,493.0,-304.0
22.0,-712.0,245.0,245.0,,555.0,-509.0,1029.0,571.0,-110.0
-1.0,-786.0,257.0,215.0,,591.0,-698.0,1149.0,508.0,-29.0
-53.0,-705.0,304.0,34.0,,574.0,-841.0,1132.0,262.0,6.0
-55.0,-399.0,371.0,-138.0,,395.0,-832.0,1062.0,17.0,240.0
-36.0,-47.0,375.0,-302.0,,422.0,-802.0,724.0,-54.0,384.0
-67.0,204.0,358.0,-419.0,,409.0,-678.0,539.0,-173.0,268.0
-38.0,234.0,298.0,-523.0,,321.0,-562.0,391.0,-101.0,180.0
-36.0,118.0,150.0,-536.0,,354.0,-400.0,565.0,-353.0,225.0
-9.0,41.0,57.0,-443.0,,191.0,-166.0,700.0,-419.0,135.0
-15.0,13.0,-39.0,-396.0,,156.0,-171.0,757.0,-177.0,154.0
-5.0,-3.0,-77.0,-456.0,,244.0,-313.0,757.0,-161.0,279.0
28.0,119.0,-55.0,-449.0,,305.0,-418.0,476.0,-285.0,258.0
83.0,308.0,-73.0,-390.0,,210.0,-492.0,369.0,-514.0,281.0
147.0,562.0,-51.0,-395.0,,129.0,-494.0,164.0,-361.0,426.0
174.0,883.0,-108.0,-421.0,,187.0,-469.0,190.0,39.0,593.0
188.0,1020.0,-100.0,-463.0,,148.0,-573.0,299.0,157.0,651.0
212.0,1177.0,0.0,-438.0,,259.0,-697.0,325.0,51.0,896.0
241.0,1257.0,76.0,-447.0,,406.0,-643.0,532.0,-35.0,1163.0
212.0,1006.0,133.0,-397.0,,300.0,-594.0,604.0,50.0,1165.0
201.0,627.0,148.0,-428.0,,339.0,-701.0,781.0,115.0,1283.0
222.0,265.0,189.0,-473.0,,362.0,-780.0,667.0,126.0,1373.0
275.0,-34.0,176.0,-328.0,,210.0,-711.0,480.0,295.0,1343.0
299.0,-224.0,148.0,-245.0,,293.0,-635.0,410.0,84.0,1177.0
296.0,-334.0,108.0,-153.0,,304.0,-604.0,238.0,-141.0,982.0
329.0,-438.0,48.0,-173.0,,177.0,-522.0,210.0,20.0,833.0
389.0,-415.0,-1.0,-251.0,,27.0,-359.0,-5.0,257.0,639.0
396.0,-249.0,-12.0,-274.0,,0.0,-216.0,18.0,-135.0,636.0
382.0,-94.0,19.0,-354.0,,155.0,-189.0,155.0,-273.0,440.0
407.0,-71.0,0.0,-429.0,,127.0,-158.0,271.0,68.0,161.0
435.0,-88.0,9.0,-522.0,,126.0,-167.0,591.0,-203.0,147.0
466.0,-61.0,25.0,-621.0,,84.0,-351.0,759.0,68.0,271.0
481.0,3.0,54.0,-671.0,,9.0,-452.0,979.0,-37.0,279.0
518.0,202.0,66.0,-723.0,,137.0,-480.0,940.0,-305.0,178.0
541.0,302.0,66.0,-735.0,,156.0,-642.0,861.0,-421.0,371.0
534.0,245.0,82.0,-568.0,,72.0,-816.0,753.0,-457.0,626.0
528.0,178.0,14.0,-411.0,,28.0,-875.0,485.0,-77.0,824.0
546.0,71.0,-49.0,-353.0,,185.0,-864.0,467.0,-310.0,914.0
540.0,-56.0,-116.0,-256.0,,375.0,-766.0,369.0,-283.0,1040.0
499.0,-167.0,-154.0,-96.0,,258.0,-561.0,454.0,-232.0,1237.0
503.0,-225.0,-162.0,75.0,,301.0,-381.0,487.0,5.0,1263.0
530.0,-159.0,-135.0,115.0,,416.0,-235.0,430.0,43.0,1430.0
530.0,122.0,-98.0,130.0,,373.0,-214.0,478.0,-90.0,1603.0
506.0,399.0,-111.0,180.0,,414.0,-250.0,347.0,85.0,1475.0
523.0,523.0,-130.0,101.0,,394.0,-232.0,351.0,104.0,1342.0
525.0,521.0,-155.0,-26.0,,386.0,-294.0,301.0,362.0,1546.0
539.0,398.0,-95.0,-183.0,,325.0,-303.0,343.0,300.0,1461.0
545.0,272.0,-54.0,-393.0,,332.0,-207.0,328.0,440.0,1021.0
547.0,43.0,-41.0,-553.0,,520.0,-180.0,258.0,479.0,880.0
567.0,-182.0,-3.0,-628.0,,500.0,-328.0,253.0,285.0,876.0
570.0,-261.0,15.0,-668.0,,426.0,-518.0,-83.0,463.0,982.0
582.0,-297.0,62.0,-679.0,,402.0,-541.0,-256.0,721.0,1174.0
548.0,-324.0,103.0,-640.0,,304.0,-497.0,-373.0,863.0,1307.0
549.0,-333.0,134.0,-507.0,,241.0,-560.0,-369.0,732.0,1201.0
575.0,-366.0,164.0,-361.0,,207.0,-627.0,-413.0,544.0,1222.0
587.0,-440.0,201.0,-242.0,,114.0,-620.0,-617.0,470.0,1581.0
564.0,-471.0,220.0,-43.0,,21.0,-637.0,-585.0,964.0,1653.0
528.0,-552.0,241.0,25.0,,31.0,-597.0,-672.0,996.0,1472.0
502.0,-619.0,244.0,-72.0,,-74.0,-610.0,-469.0,530.0,1452.0
474.0,-697.0,227.0,-195.0,,-190.0,-707.0,-160.0,260.0,1498.0
448.0,-846.0,241.0,-294.0,,118.0,-548.0,144.0,164.0,1436.0
393.0,-859.0,220.0,-422.0,,286.0,-333.0,454.0,332.0,1366.0
386.0,-743.0,206.0,-584.0,,0.0,-261.0,399.0,251.0,1083.0
370.0,-502.0,190.0,-726.0,,-79.0,-216.0,375.0,-167.0,872.0
384.0,-198.0,118.0,-832.0,,-20.0,-250.0,164.0,-630.0,966.0
410.0,84.0,54.0,-800.0,,-56.0,-338.0,11.0,-391.0,965.0
403.0,340.0,10.0,-887.0,,-26.0,-465.0,-48.0,-326.0,897.0
398.0,521.0,-34.0,-896.0,,-52.0,-536.0,-136.0,-457.0,802.0
373.0,565.0,-51.0,-655.0,,-261.0,-566.0,-33.0,-706.0,793.0
350.0,520.0,-55.0,-584.0,,-477.0,-545.0,1.0,-720.0,981.0
304.0,478.0,8.0,-556.0,,-458.0,-363.0,277.0,-206.0,1207.0
267.0,428.0,80.0,-434.0,,-323.0,-235.0,434.0,-336.0,1153.0
228.0,389.0,60.0,-317.0,,-482.0,-219.0,439.0,-19.0,931.0
224.0,304.0,85.0,-317.0,,-582.0,-252.0,471.0,94.0,975.0
186.0,236.0,98.0,-364.0,,-409.0,-257.0,339.0,-20.0,1064.0
122.0,182.0,81.0,-356.0,,-488.0,-148.0,234.0,254.0,931.0
90.0,66.0,49.0,-535.0,,-636.0,-98.0,-90.0,478.0,757.0
59.0,-175.0,-18.0,-656.0,,-748.0,-102.0,-247.0,594.0,581.0
50.0,-563.0,-44.0,-635.0,,-684.0,-95.0,-369.0,343.0,415.0
3.0,-746.0,-73.0,-725.0,,-444.0,-67.0,-448.0,150.0,513.0
14.0,-838.0,-44.0,-810.0,,-392.0,-76.0,-262.0,598.0,579.0
90.0,-905.0,30.0,-781.0,,-544.0,-180.0,-225.0,915.0,350.0
152.0,-669.0,34.0,-622.0,,-766.0,-98.0,22.0,418.0,284.0
186.0,-391.0,60.0,-519.0,,-594.0,69.0,120.0,789.0,473.0
219.0,-139.0,74.0,-460.0,,-371.0,180.0,125.0,672.0,531.0
273.0,64.0,22.0,-429.0,,-362.0,311.0,114.0,384.0,389.0
330.0,154.0,12.0,-436.0,,-461.0,240.0,-29.0,658.0,357.0
393.0,251.0,40.0,-449.0,,-571.0,57.0,25.0,190.0,415.0
420.0,269.0,95.0,-351.0,,-406.0,-96.0,-88.0,62.0,384.0
481.0,303.0,164.0,-179.0,,-489.0,-174.0,-29.0,83.0,304.0
559.0,329.0,227.0,-126.0,,-647.0,-230.0,-51.0,86.0,224.0
603.0,110.0,212.0,6.0,,-673.0,-228.0,-190.0,-386.0,179.0
625.0,-253.0,88.0,16.0,,-734.0,-167.0,-266.0,-305.0,155.0
652.0,-602.0,-10.0,-60.0,,-551.0,-213.0,-447.0,-139.0,152.0
671.0,-836.0,-37.0,-41.0,,-532.0,-179.0,-297.0,-357.0,210.0
643.0,-835.0,-47.0,-1.0,,-703.0,-125.0,-109.0,262.0,200.0
629.0,-693.0,-17.0,-16.0,,-780.0,-222.0,304.0,2.0,82.0
612.0,-483.0,41.0,-64.0,,-769.0,-325.0,606.0,-48.0,125.0
580.0,-157.0,14.0,-89.0,,-724.0,-292.0,642.0,337.0,154.0
540.0,92.0,-10.0,-304.0,,-773.0,-252.0,661.0,15.0,19.0
524.0,142.0,-39.0,-341.0,,-805.0,-126.0,384.0,226.0,12.0
486.0,88.0,-97.0,-186.0,,-920.0,104.0,260.0,306.0,194.0
424.0,23.0,-105.0,-136.0,,-922.0,205.0,-3.0,8.0,359.0
397.0,0.0,-66.0,-191.0,,-838.0,201.0,-247.0,153.0,315.0
353.0,-32.0,3.0,-318.0,,-1100.0,207.0,-397.0,301.0,275.0
335.0,-168.0,20.0,-300.0,,-1332.0,338.0,-530.0,443.0,362.0
319.0,-362.0,16.0,-288.0,,-1221.0,349.0,-419.0,512.0,432.0
318.0,-433.0,-9.0,-314.0,,-1176.0,285.0,-539.0,625.0,375.0
322.0,-426.0,-28.0,-290.0,,-1293.0,351.0,-452.0,567.0,211.0
313.0,-314.0,15.0,-261.0,,-1256.0,448.0,-352.0,417.0,67.0
314.0,-82.0,80.0,-268.0,,-1160.0,490.0,-314.0,584.0,108.0
311.0,105.0,118.0,-318.0,,-1121.0,461.0,-147.0,310.0,205.0
351.0,283.0,125.0,-334.0,,-1121.0,413.0,-234.0,398.0,50.0
376.0,297.0,123.0,-418.0,,-1185.0,233.0,-162.0,505.0,-3.0
398.0,120.0,123.0,-521.0,,-1149.0,7.0,-243.0,245.0,140.0
458.0,-137.0,107.0,-544.0,,-1089.0,-76.0,-234.0,271.0,334.0
527.0,-387.0,36.0,-601.0,,-1067.0,-44.0,-36.0,92.0,513.0
560.0,-458.0,-5.0,-609.0,,-972.0,25.0,79.0,-83.0,533.0
571.0,-530.0,-38.0,-599.0,,-1056.0,121.0,266.0,76.0,455.0
583.0,-544.0,-62.0,-553.0,,-1083.0,144.0,109.0,176.0,419.0
576.0,-424.0,-64.0,-389.0,,-993.0,165.0,75.0,210.0,660.0
563.0,-292.0,-49.0,-345.0,,-920.0,278.0,44.0,635.0,773.0
529.0,-34.0,-25.0,-330.0,,-787.0,241.0,49.0,332.0,604.0
494.0,209.0,2.0,-192.0,,-838.0,81.0,168.0,326.0,412.0
544.0,371.0,80.0,-21.0,,-848.0,-42.0,64.0,779.0,317.0
620.0,486.0,115.0,161.0,,-989.0,-74.0,77.0,398.0,415.0
608.0,562.0,125.0,322.0,,-1010.0,-62.0,-90.0,383.0,389.0
604.0,624.0,73.0,404.0,,-1124.0,-51.0,-182.0,262.0,257.0
664.0,496.0,2.0,337.0,,-1357.0,63.0,-306.0,-98.0,106.0
713.0,354.0,-35.0,93.0,,-1335.0,292.0,-397.0,-300.0,153.0
667.0,336.0,-134.0,-94.0,,-1429.0,509.0,-230.0,-261.0,411.0
641.0,311.0,-119.0,-117.0,,-1232.0,600.0,-201.0,-280.0,495.0
652.0,373.0,-1.0,-183.0,,-1548.0,577.0,0.0,-253.0,376.0
649.0,458.0,137.0,-189.0,,-1665.0,545.0,88.0,-77.0,265.0
621.0,388.0,277.0,-217.0,,-1454.0,470.0,247.0,-262.0,365.0
576.0,229.0,318.0,-356.0,,-1643.0,280.0,460.0,-109.0,512.0
583.0,35.0,287.0,-374.0,,-1436.0,275.0,582.0,32.0,385.0
531.0,-320.0,247.0,-366.0,,-1427.0,392.0,853.0,-158.0,82.0
490.0,-623.0,240.0,-302.0,,-1388.0,472.0,853.0,-360.0,37.0
473.0,-832.0,181.0,-184.0,,-1488.0,573.0,844.0,-298.0,20.0
455.0,-1050.0,128.0,-152.0,,-1495.0,620.0,613.0,-556.0,-105.0
433.0,-1076.0,48.0,-92.0,,-1312.0,631.0,266.0,-704.0,-224.0
423.0,-1031.0,-58.0,100.0,,-1382.0,571.0,27.0,-331.0,-364.0
418.0,-925.0,-38.0,385.0,,-1360.0,638.0,-290.0,-437.0,-351.0
381.0,-753.0,8.0,615.0,,-1527.0,705.0,-352.0,-427.0,-294.0
341.0,-599.0,54.0,735.0,,-1341.0,600.0,-461.0,-277.0,-273.0
297.0,-410.0,65.0,802.0,,-1226.0,609.0,-341.0,0.0,-410.0
315.0,-259.0,67.0,783.0,,-1373.0,649.0,-107.0,27.0,-446.0
320.0,-83.0,51.0,653.0,,-1388.0,560.0,9.0,-149.0,-295.0
305.0,73.0,-13.0,466.0,,-1461.0,462.0,203.0,-60.0,-317.0
312.0,81.0,-47.0,339.0,,-1121.0,591.0,203.0,150.0,-473.0
388.0,139.0,-129.0,321.0,,-1008.0,746.0,434.0,442.0,-561.0
388.0,151.0,-146.0,269.0,,-1279.0,735.0,580.0,127.0,-549.0
315.0,89.0,-95.0,221.0,,-1176.0,733.0,622.0,-34.0,-578.0
301.0,188.0,-157.0,176.0,,-980.0,688.0,642.0,-90.0,-514.0
286.0,112.0,-172.0,136.0,,-981.0,627.0,461.0,-50.0,-593.0
233.0,64.0,-238.0,257.0,,-970.0,657.0,473.0,173.0,-825.0
137.0,81.0,-289.0,425.0,,-917.0,654.0,328.0,-47.0,-770.0
89.0,-90.0,-206.0,471.0,,-844.0,570.0,312.0,34.0,-660.0
35.0,-21.0,-217.0,401.0,,-754.0,629.0,336.0,152.0,-679.0
-29.0,65.0,-180.0,317.0,,-823.0,755.0,315.0,166.0,-620.0
-114.0,29.0,-207.0,218.0,,-787.0,691.0,474.0,281.0,-425.0
-155.0,97.0,-245.0,207.0,,-600.0,590.0,448.0,270.0,-278.0
-189.0,261.0,-226.0,277.0,,-560.0,526.0,511.0,147.0,-235.0
-190.0,391.0,-251.0,274.0,,-616.0,506.0,430.0,46.0,-190.0
-161.0,460.0,-214.0,234.0,,-614.0,601.0,408.0,-118.0,-152.0
-183.0,482.0,-196.0,144.0,,-606.0,665.0,447.0,-62.0,-188.0
-157.0,416.0,-132.0,103.0,,-613.0,691.0,421.0,119.0,-206.0
-131.0,444.0,-81.0,50.0,,-749.0,761.0,639.0,-132.0,-289.0
-85.0,390.0,-84.0,106.0,,-918.0,907.0,665.0,-209.0,-436.0
-85.0,259.0,-80.0,311.0,,-752.0,1066.0,783.0,-31.0,-342.0
-47.0,135.0,-97.0,270.0,,-763.0,1066.0,718.0,-9.0,-163.0
36.0,-2.0,-177.0,180.0,,-803.0,1040.0,565.0,-302.0,-201.0
130.0,-67.0,-214.0,179.0,,-727.0,1046.0,598.0,-419.0,-255.0
173.0,-144.0,-222.0,243.0,,-874.0,1032.0,515.0,-619.0,-208.0
205.0,-142.0,-282.0,418.0,,-684.0,994.0,692.0,-624.0,-227.0
320.0,-109.0,-241.0,506.0,,-464.0,920.0,740.0,-271.0,-152.0
339.0,-88.0,-153.0,546.0,,-443.0,866.0,849.0,-423.0,-97.0
350.0,-42.0,-46.0,536.0,,-446.0,847.0,925.0,-383.0,-262.0
328.0,71.0,-18.0,486.0,,-494.0,914.0,809.0,-410.0,-416.0
369.0,241.0,-29.0,412.0,,-353.0,906.0,763.0,-483.0,-375.0
433.0,413.0,-12.0,318.0,,-354.0,850.0,495.0,-343.0,-313.0
444.0,508.0,-69.0,341.0,,-317.0,847.0,412.0,-114.0,-478.0
478.0,469.0,-151.0,337.0,,-257.0,831.0,286.0,-129.0,-614.0
494.0,385.0,-183.0,224.0,,-315.0,795.0,230.0,-246.0,-567.0
534.0,255.0,-192.0,25.0,,-303.0,755.0,338.0,82.0,-367.0
532.0,17.0,-161.0,-58.0,,-512.0,844.0,448.0,226.0,-273.0
505.0,-379.0,-64.0,-16.0,,-358.0,983.0,785.0,189.0,-284.0
449.0,-711.0,26.0,-55.0,,-164.0,975.0,968.0,-58.0,-246.0
433.0,-911.0,50.0,96.0,,-372.0,813.0,1226.0,-164.0,-216.0
387.0,-1102.0,-8.0,292.0,,-374.0,703.0,1250.0,-32.0,-124.0
312.0,-1065.0,-2.0,370.0,,-348.0,670.0,1110.0,58.0,-147.0
258.0,-823.0,-69.0,469.0,,-231.0,656.0,947.0,49.0,-287.0
180.0,-604.0,-157.0,475.0,,-244.0,610.0,539.0,52.0,-563.0
130.0,-275.0,-141.0,629.0,,-281.0,537.0,395.0,-49.0,-650.0
46.0,63.0,-185.0,812.0,,-100.0,531.0,194.0,-305.0,-521.0
0.0,320.0,-200.0,799.0,,-158.0,569.0,168.0,-154.0,-632.0
-26.0,531.0,-189.0,759.0,,-96.0,657.0,182.0,-137.0,-843.0
-42.0,504.0,-188.0,608.0,,-8.0,691.0,138.0,-465.0,-877.0
-70.0,426.0,-232.0,485.0,,58.0,774.0,330.0,-481.0,-727.0
-73.0,353.0,-294.0,391.0,,64.0,892.0,347.0,-440.0,-735.0
-59.0,353.0,-292.0,262.0,,0.0,1029.0,580.0,-555.0,-709.0
-78.0,359.0,-296.0,264.0,,247.0,1127.0,705.0,-262.0,-612.0
-79.0,249.0,-314.0,200.0,,149.0,1061.0,772.0,-284.0,-621.0
-114.0,241.0,-320.0,141.0,,103.0,999.0,872.0,-307.0,-515.0
-149.0,78.0,-378.0,192.0,,114.0,891.0,735.0,-221.0,-417.0
-177.0,-78.0,-447.0,159.0,,164.0,768.0,689.0,-186.0,-441.0
-171.0,-37.0,-487.0,262.0,,421.0,554.0,365.0,271.0,-441.0
-179.0,-98.0,-477.0,521.0,,52.0,421.0,107.0,353.0,-299.0
-204.0,-42.0,-422.0,718.0,,29.0,555.0,-97.0,425.0,-198.0
-202.0,4.0,-431.0,793.0,,134.0,649.0,-218.0,536.0,-235.0
-198.0,-132.0,-384.0,840.0,,100.0,612.0,-83.0,884.0,-363.0
-220.0,-198.0,-347.0,954.0,,177.0,493.0,-53.0,772.0,-427.0
-259.0,-268.0,-378.0,1031.0,,-79.0,411.0,190.0,570.0,-400.0
-268.0,-412.0,-352.0,1065.0,,-1.0,441.0,317.0,667.0,-405.0
-282.0,-595.0,-371.0,885.0,,23.0,443.0,460.0,230.0,-378.0
-309.0,-712.0,-403.0,629.0,,-56.0,251.0,622.0,275.0,-407.0
-332.0,-737.0,-365.0,379.0,,-56.0,263.0,665.0,374.0,-422.0
-337.0,-627.0,-287.0,23.0,,26.0,610.0,829.0,371.0,-392.0
-386.0,-392.0,-158.0,-259.0,,52.0,843.0,709.0,160.0,-370.0
-442.0,-135.0,-3.0,-418.0,,-131.0,919.0,537.0,54.0,-369.0
-436.0,131.0,102.0,-380.0,,94.0,892.0,271.0,8.0,-493.0
-429.0,321.0,157.0,-349.0,,227.0,776.0,134.0,-116.0,-568.0
-449.0,561.0,124.0,-218.0,,232.0,598.0,290.0,-169.0,-584.0
-469.0,799.0,51.0,-24.0,,79.0,536.0,380.0,-422.0,-636.0
-449.0,874.0,-14.0,107.0,,-130.0,531.0,467.0,-322.0,-649.0
-415.0,799.0,-94.0,387.0,,68.0,419.0,190.0,-282.0,-645.0
-413.0,548.0,-152.0,622.0,,-61.0,416.0,18.0,-20.0,-636.0
-443.0,210.0,-204.0,822.0,,-201.0,414.0,7.0,-115.0,-489.0
-449.0,-153.0,-154.0,910.0,,-12.0,310.0,20.0,-259.0,-449.0
-425.0,-505.0,-141.0,957.0,,89.0,191.0,133.0,-159.0,-520.0
-425.0,-740.0,-167.0,951.0,,110.0,45.0,29.0,-70.0,-271.0
-463.0,-851.0,-89.0,837.0,,-11.0,69.0,149.0,19.0,-185.0
-496.0,-778.0,-63.0,892.0,,162.0,254.0,123.0,-383.0,-273.0
-509.0,-519.0,-43.0,910.0,,401.0,436.0,223.0,-172.0,-218.0
-521.0,-233.0,-25.0,774.0,,290.0,581.0,491.0,-233.0,-160.0
-547.0,158.0,-13.0,603.0,,169.0,592.0,497.0,-199.0,-155.0
-573.0,584.0,19.0,476.0,,180.0,559.0,703.0,129.0,-356.0
-583.0,890.0,22.0,379.0,,344.0,483.0,373.0,-90.0,-545.0
-556.0,1068.0,49.0,222.0,,242.0,288.0,66.0,-54.0,-760.0
-521.0,1031.0,55.0,56.0,,135.0,267.0,103.0,87.0,-1012.0
-523.0,926.0,67.0,-37.0,,292.0,412.0,-107.0,319.0,-1006.0
-499.0,729.0,133.0,-110.0,,216.0,489.0,-75.0,249.0,-915.0
-462.0,433.0,200.0,-63.0,,147.0,469.0,-212.0,266.0,-1174.0
-465.0,179.0,259.0,83.0,,181.0,308.0,-395.0,310.0,-1420.0
-467.0,-109.0,234.0,148.0,,184.0,237.0,-448.0,239.0,-1223.0
-415.0,-280.0,161.0,281.0,,263.0,306.0,-504.0,392.0,-1159.0
-376.0,-307.0,80.0,389.0,,188.0,317.0,-315.0,345.0,-1340.0
-364.0,-269.0,-14.0,359.0,,285.0,316.0,-214.0,201.0,-1362.0
-315.0,-166.0,-70.0,310.0,,448.0,329.0,-216.0,33.0,-1216.0
-227.0,-38.0,-114.0,339.0,,348.0,370.0,-201.0,77.0,-1112.0
-194.0,108.0,-141.0,446.0,,302.0,356.0,-323.0,362.0,-1032.0
-215.0,207.0,-174.0,416.0,,196.0,341.0,-463.0,399.0,-845.0
-215.0,340.0,-159.0,349.0,,166.0,353.0,-360.0,61.0,-734.0
-185.0,443.0,-113.0,403.0,,285.0,211.0,-502.0,232.0,-845.0
-165.0,393.0,-65.0,273.0,,394.0,52.0,-473.0,397.0,-808.0
-194.0,280.0,23.0,101.0,,431.0,92.0,-77.0,161.0,-542.0
-183.0,193.0,110.0,97.0,,489.0,253.0,-277.0,114.0,-673.0
-211.0,152.0,188.0,65.0,,470.0,307.0,-199.0,78.0,-923.0
-269.0,141.0,160.0,-15.0,,519.0,275.0,-164.0,137.0,-816.0
-325.0,63.0,131.0,-81.0,,555.0,268.0,-500.0,232.0,-786.0
-365.0,-29.0,146.0,-90.0,,435.0,255.0,-593.0,625.0,-1004.0
-374.0,-53.0,163.0,-85.0,,603.0,321.0,-781.0,630.0,-1042.0
-388.0,-188.0,245.0,-162.0,,600.0,406.0,-812.0,267.0,-841.0
-393.0,-283.0,291.0,-306.0,,496.0,332.0,-940.0,353.0,-887.0
-447.0,-284.0,305.0,-283.0,,451.0,199.0,-772.0,556.0,-873.0
-435.0,-221.0,279.0,-287.0,,492.0,112.0,-456.0,505.0,-642.0
-439.0,-18.0,243.0,-333.0,,497.0,2.0,-406.0,278.0,-569.0
-456.0,181.0,260.0,-304.0,,443.0,-93.0,-321.0,52.0,-648.0
-474.0,456.0,247.0,-304.0,,525.0,-224.0,-423.0,-102.0,-571.0
-488.0,742.0,233.0,-177.0,,331.0,-355.0,-371.0,16.0,-439.0
-469.0,867.0,251.0,-172.0,,486.0,-324.0,-445.0,-90.0,-605.0
-479.0,772.0,232.0,-182.0,,525.0,-199.0,-572.0,-247.0,-707.0
-474.0,549.0,202.0,-104.0,,247.0,-107.0,-602.0,-329.0,-567.0
-488.0,267.0,157.0,-86.0,,394.0,-172.0,-740.0,-345.0,-414.0
-447.0,1.0,116.0,-134.0,,353.0,-283.0,-764.0,-351.0,-531.0
-432.0,-145.0,76.0,-101.0,,383.0,-324.0,-988.0,-41.0,-607.0
-413.0,-299.0,15.0,-22.0,,450.0,-305.0,-1066.0,472.0,-521.0
-370.0,-315.0,79.0,-98.0,,534.0,-218.0,-1116.0,139.0,-609.0
-331.0,-198.0,124.0,23.0,,684.0,-218.0,-1391.0,182.0,-721.0
-306.0,-98.0,155.0,36.0,,421.0,-254.0,-1566.0,509.0,-721.0
-269.0,94.0,274.0,42.0,,482.0,-200.0,-1657.0,420.0,-681.0
