sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
314.0,,-149.0,-668.0,322.0,1847.0,189.0,334.0,-146.0,0.0
416.0,,-148.0,-685.0,416.0,2388.0,58.0,267.0,-234.0,0.0
508.0,,-137.0,-646.0,459.0,-1846.0,-69.0,-46.0,-320.0,0.0
564.0,,-122.0,-586.0,429.0,-2489.0,29.0,-77.0,-402.0,0.0
650.0,,-111.0,-505.0,326.0,2372.0,322.0,-271.0,-427.0,0.0
708.0,,-57.0,-422.0,173.0,2950.0,564.0,-216.0,-363.0,0.0
740.0,,-58.0,-332.0,15.0,-2298.0,605.0,-181.0,-329.0,0.0
732.0,,-41.0,-250.0,-119.0,-262.0,331.0,-188.0,-433.0,0.0
672.0,,-7.0,-211.0,-219.0,2987.0,49.0,53.0,-616.0,0.0
593.0,,-18.0,-205.0,-294.0,-711.0,55.0,206.0,-729.0,0.0
541.0,,18.0,-246.0,-369.0,-2712.0,327.0,639.0,-693.0,0.0
489.0,,29.0,-299.0,-435.0,223.0,560.0,705.0,-624.0,0.0
408.0,,33.0,-353.0,-469.0,3212.0,519.0,652.0,-626.0,0.0
336.0,,62.0,-407.0,-444.0,-62.0,342.0,556.0,-633.0,0.0
240.0,,97.0,-410.0,-348.0,-2378.0,226.0,247.0,-549.0,0.0
139.0,,126.0,-366.0,-205.0,-803.0,307.0,140.0,-381.0,0.0
61.0,,136.0,-313.0,-51.0,2268.0,390.0,-267.0,-187.0,0.0
35.0,,176.0,-277.0,76.0,1815.0,467.0,-375.0,-58.0,0.0
23.0,,185.0,-256.0,156.0,-2241.0,477.0,-290.0,6.0,0.0
-34.0,,192.0,-234.0,184.0,-1237.0,353.0,-205.0,66.0,0.0
-88.0,,220.0,-190.0,168.0,3019.0,229.0,-16.0,181.0,0.0
-95.0,,239.0,-148.0,117.0,820.0,119.0,-84.0,393.0,0.0
-89.0,,253.0,-121.0,52.0,-1815.0,363.0,184.0,601.0,0.0
-148.0,,260.0,-57.0,3.0,1924.0,783.0,315.0,728.0,0.0
-192.0,,295.0,17.0,-11.0,725.0,868.0,458.0,785.0,0.0
-208.0,,311.0,87.0,14.0,-2528.0,701.0,617.0,778.0,0.0
-244.0,,333.0,110.0,72.0,-1346.0,592.0,400.0,758.0,0.0
-285.0,,366.0,71.0,130.0,2002.0,581.0,410.0,758.0,0.0
-336.0,,400.0,41.0,171.0,977.0,371.0,186.0,765.0,0.0
-332.0,,434.0,32.0,191.0,-1771.0,269.0,51.0,766.0,0.0
-315.0,,450.0,75.0,186.0,-473.0,492.0,-94.0,729.0,0.0
-325.0,,463.0,106.0,165.0,1458.0,696.0,-306.0,676.0,0.0
-332.0,,467.0,83.0,131.0,2003.0,782.0,-315.0,650.0,0.0
-296.0,,466.0,37.0,82.0,-667.0,793.0,-491.0,623.0,0.0
-198.0,,425.0,-13.0,31.0,-705.0,650.0,-267.0,532.0,0.0
-105.0,,374.0,-22.0,-5.0,1811.0,260.0,-149.0,438.0,0.0
-42.0,,326.0,-1.0,-1.0,772.0,106.0,40.0,370.0,0.0
22.0,,240.0,19.0,37.0,-1535.0,364.0,304.0,240.0,0.0
119.0,,191.0,0.0,74.0,1396.0,616.0,260.0,47.0,0.0
181.0,,150.0,-54.0,86.0,2223.0,704.0,463.0,-158.0,0.0
244.0,,97.0,-85.0,63.0,-1890.0,654.0,424.0,-299.0,0.0
339.0,,95.0,-58.0,11.0,-1978.0,417.0,539.0,-357.0,0.0
417.0,,71.0,42.0,-62.0,1470.0,137.0,550.0,-440.0,0.0
494.0,,62.0,173.0,-152.0,2902.0,238.0,386.0,-533.0,0.0
559.0,,85.0,252.0,-235.0,70.0,440.0,424.0,-542.0,0.0
630.0,,74.0,302.0,-309.0,-1305.0,313.0,188.0,-541.0,0.0
690.0,,80.0,352.0,-379.0,-578.0,49.0,171.0,-540.0,0.0
759.0,,93.0,410.0,-437.0,2376.0,-134.0,1.0,-453.0,0.0
823.0,,87.0,473.0,-461.0,1815.0,-147.0,-24.0,-323.0,0.0
826.0,,92.0,513.0,-421.0,-1934.0,40.0,118.0,-172.0,0.0
796.0,,87.0,491.0,-290.0,130.0,395.0,88.0,-28.0,0.0
754.0,,72.0,401.0,-76.0,2714.0,620.0,382.0,80.0,0.0
735.0,,69.0,309.0,166.0,241.0,411.0,356.0,181.0,0.0
690.0,,64.0,230.0,382.0,-644.0,-5.0,461.0,267.0,0.0
607.0,,51.0,221.0,543.0,2027.0,-203.0,541.0,316.0,0.0
521.0,,42.0,283.0,636.0,10.0,-152.0,504.0,252.0,0.0
450.0,,45.0,379.0,657.0,-1521.0,-14.0,604.0,122.0,0.0
399.0,,44.0,474.0,621.0,259.0,208.0,356.0,43.0,0.0
327.0,,47.0,501.0,550.0,1604.0,395.0,404.0,32.0,0.0
257.0,,70.0,455.0,444.0,652.0,345.0,269.0,59.0,0.0
251.0,,116.0,361.0,289.0,-494.0,243.0,197.0,44.0,0.0
276.0,,152.0,289.0,98.0,323.0,177.0,286.0,-70.0,0.0
254.0,,197.0,249.0,-80.0,1290.0,-46.0,194.0,-225.0,0.0
207.0,,264.0,241.0,-222.0,1509.0,-284.0,369.0,-334.0,0.0
197.0,,308.0,265.0,-329.0,-357.0,-232.0,323.0,-435.0,0.0
207.0,,365.0,291.0,-404.0,449.0,76.0,476.0,-537.0,0.0
154.0,,391.0,311.0,-451.0,2138.0,258.0,509.0,-552.0,0.0
55.0,,400.0,260.0,-485.0,623.0,205.0,447.0,-514.0,0.0
21.0,,412.0,100.0,-525.0,-1503.0,36.0,556.0,-520.0,0.0
30.0,,377.0,-126.0,-542.0,1437.0,-89.0,412.0,-550.0,0.0
-32.0,,386.0,-328.0,-491.0,2403.0,-84.0,509.0,-505.0,0.0
-157.0,,363.0,-422.0,-383.0,-2344.0,-1.0,404.0,-373.0,0.0
-247.0,,349.0,-380.0,-264.0,-1644.0,5.0,347.0,-230.0,0.0
-319.0,,366.0,-228.0,-171.0,2871.0,-245.0,301.0,-109.0,0.0
-419.0,,341.0,-34.0,-99.0,2091.0,-272.0,145.0,1.0,0.0
-518.0,,355.0,159.0,-50.0,-2075.0,62.0,288.0,87.0,0.0
-573.0,,340.0,309.0,-18.0,-448.0,268.0,116.0,109.0,0.0
-606.0,,307.0,364.0,-4.0,2336.0,167.0,127.0,75.0,0.0
-620.0,,261.0,330.0,-12.0,2417.0,-87.0,134.0,57.0,0.0
-619.0,,191.0,230.0,-18.0,-256.0,-140.0,195.0,70.0,0.0
-620.0,,117.0,81.0,1.0,-1589.0,-116.0,604.0,52.0,0.0
-595.0,,31.0,-50.0,57.0,1935.0,-218.0,700.0,-27.0,0.0
-592.0,,-55.0,-104.0,141.0,2429.0,-293.0,862.0,-133.0,0.0
-596.0,,-142.0,-65.0,244.0,-934.0,-199.0,774.0,-261.0,0.0
-588.0,,-185.0,50.0,339.0,-539.0,43.0,678.0,-383.0,0.0
-550.0,,-248.0,190.0,387.0,2930.0,110.0,642.0,-385.0,0.0
-489.0,,-287.0,299.0,374.0,-88.0,-180.0,397.0,-283.0,0.0
-427.0,,-308.0,346.0,313.0,-2547.0,-490.0,419.0,-191.0,0.0
-326.0,,-349.0,321.0,234.0,1033.0,-490.0,219.0,-201.0,0.0
-217.0,,-357.0,280.0,152.0,3343.0,-277.0,162.0,-306.0,0.0
-133.0,,-386.0,245.0,93.0,475.0,-113.0,35.0,-379.0,0.0
-76.0,,-394.0,204.0,72.0,-1627.0,-115.0,-162.0,-382.0,0.0
0.0,,-395.0,179.0,71.0,269.0,-321.0,-131.0,-365.0,0.0
59.0,,-411.0,130.0,78.0,2412.0,-609.0,-291.0,-347.0,0.0
90.0,,-402.0,89.0,100.0,1946.0,-668.0,33.0,-358.0,0.0
124.0,,-410.0,58.0,146.0,-1790.0,-534.0,275.0,-394.0,0.0
175.0,,-388.0,7.0,213.0,-173.0,-341.0,404.0,-423.0,0.0
254.0,,-329.0,-28.0,273.0,2360.0,-86.0,448.0,-479.0,0.0
291.0,,-263.0,-89.0,308.0,390.0,-7.0,195.0,-525.0,0.0
347.0,,-157.0,-176.0,316.0,-1119.0,-256.0,290.0,-544.0,0.0
431.0,,-47.0,-264.0,289.0,652.0,-478.0,99.0,-584.0,0.0
484.0,,69.0,-308.0,231.0,918.0,-333.0,33.0,-585.0,0.0
503.0,,153.0,-297.0,143.0,-1676.0,-45.0,-72.0,-513.0,0.0
506.0,,250.0,-294.0,22.0,-267.0,-23.0,-308.0,-387.0,0.0
519.0,,354.0,-283.0,-136.0,2068.0,-222.0,-221.0,-248.0,0.0
516.0,,416.0,-256.0,-309.0,660.0,-299.0,-315.0,-103.0,0.0
489.0,,523.0,-209.0,-440.0,-2243.0,-217.0,-171.0,-8.0,0.0
443.0,,580.0,-131.0,-500.0,-225.0,-162.0,-232.0,8.0,0.0
404.0,,629.0,-25.0,-478.0,2190.0,-197.0,-230.0,19.0,0.0
350.0,,679.0,89.0,-386.0,1076.0,-143.0,-18.0,123.0,0.0
288.0,,682.0,155.0,-249.0,-1617.0,-148.0,18.0,301.0,0.0
225.0,,698.0,141.0,-101.0,-1030.0,-344.0,260.0,429.0,0.0
196.0,,658.0,83.0,34.0,2752.0,-328.0,129.0,549.0,0.0
182.0,,616.0,30.0,169.0,1059.0,-178.0,27.0,730.0,0.0
132.0,,567.0,13.0,297.0,-1586.0,-169.0,-83.0,947.0,0.0
82.0,,500.0,41.0,401.0,-54.0,-262.0,-216.0,1084.0,0.0
60.0,,463.0,38.0,468.0,1500.0,-260.0,-225.0,1087.0,0.0
76.0,,402.0,-6.0,489.0,-1431.0,-59.0,-565.0,1074.0,0.0
48.0,,345.0,-68.0,458.0,-1686.0,-105.0,-600.0,1069.0,0.0
35.0,,284.0,-159.0,371.0,1828.0,-284.0,-607.0,1017.0,0.0
50.0,,217.0,-245.0,246.0,1543.0,-239.0,-432.0,932.0,0.0
28.0,,163.0,-318.0,116.0,-2017.0,-323.0,-216.0,837.0,0.0
28.0,,115.0,-366.0,13.0,-1915.0,-503.0,-266.0,779.0,0.0
46.0,,90.0,-377.0,-59.0,2280.0,-470.0,-94.0,812.0,0.0
59.0,,78.0,-359.0,-110.0,2361.0,-90.0,-253.0,798.0,0.0
16.0,,67.0,-290.0,-142.0,-934.0,191.0,-262.0,623.0,0.0
-19.0,,65.0,-152.0,-154.0,-2231.0,57.0,-134.0,396.0,0.0
-32.0,,74.0,30.0,-155.0,1502.0,-134.0,20.0,220.0,0.0
-46.0,,61.0,196.0,-162.0,1904.0,-369.0,297.0,129.0,0.0
-42.0,,32.0,302.0,-183.0,-1312.0,-485.0,123.0,73.0,0.0
-35.0,,16.0,351.0,-235.0,-596.0,-374.0,46.0,40.0,0.0
-24.0,,-14.0,382.0,-314.0,1283.0,-263.0,-123.0,39.0,0.0
-22.0,,-58.0,380.0,-384.0,-507.0,-142.0,-136.0,0.0,0.0
-3.0,,-95.0,323.0,-395.0,-2607.0,159.0,-77.0,-41.0,0.0
10.0,,-148.0,208.0,-330.0,814.0,398.0,-253.0,-11.0,0.0
24.0,,-197.0,48.0,-225.0,2744.0,48.0,-149.0,27.0,0.0
24.0,,-239.0,-138.0,-113.0,-186.0,-450.0,-280.0,-42.0,0.0
3.0,,-307.0,-290.0,-9.0,-2727.0,-384.0,-208.0,-174.0,0.0
-20.0,,-345.0,-313.0,67.0,463.0,27.0,-177.0,-221.0,0.0
-27.0,,-380.0,-222.0,97.0,2920.0,198.0,-254.0,-219.0,0.0
16.0,,-438.0,-56.0,88.0,70.0,-23.0,0.0,-200.0,0.0
37.0,,-426.0,102.0,56.0,-2738.0,-230.0,73.0,-115.0,0.0
10.0,,-406.0,203.0,24.0,-176.0,-132.0,365.0,-25.0,0.0
-16.0,,-386.0,245.0,12.0,3098.0,-72.0,417.0,3.0,0.0
4.0,,-315.0,209.0,21.0,-859.0,-134.0,304.0,-26.0,0.0
32.0,,-252.0,151.0,37.0,-1844.0,-194.0,96.0,-83.0,0.0
43.0,,-173.0,86.0,56.0,1388.0,-191.0,-286.0,-126.0,0.0
90.0,,-98.0,38.0,76.0,1141.0,19.0,-286.0,-117.0,0.0
161.0,,-32.0,0.0,83.0,-2195.0,98.0,-485.0,1.0,0.0
219.0,,46.0,-51.0,95.0,-1141.0,-115.0,-497.0,235.0,0.0
224.0,,97.0,-106.0,117.0,2509.0,-464.0,-561.0,460.0,0.0
248.0,,180.0,-174.0,125.0,790.0,-694.0,-615.0,538.0,0.0
318.0,,275.0,-242.0,91.0,-2513.0,-490.0,-328.0,459.0,0.0
377.0,,351.0,-287.0,16.0,-1198.0,-67.0,-251.0,302.0,0.0
388.0,,464.0,-282.0,-79.0,2781.0,73.0,131.0,166.0,0.0
416.0,,554.0,-207.0,-167.0,1409.0,-216.0,194.0,68.0,0.0
478.0,,631.0,-61.0,-210.0,-2145.0,-562.0,177.0,37.0,0.0
503.0,,689.0,110.0,-206.0,-1219.0,-548.0,284.0,103.0,0.0
489.0,,725.0,257.0,-178.0,2502.0,-285.0,157.0,162.0,0.0
440.0,,771.0,346.0,-158.0,544.0,-105.0,297.0,130.0,0.0
397.0,,791.0,312.0,-155.0,-2132.0,-126.0,123.0,50.0,0.0
304.0,,822.0,157.0,-150.0,731.0,-258.0,88.0,22.0,0.0
189.0,,832.0,-44.0,-114.0,1759.0,-332.0,-12.0,117.0,0.0
106.0,,827.0,-222.0,-50.0,-1608.0,-329.0,-221.0,302.0,0.0
9.0,,821.0,-281.0,5.0,-3038.0,-343.0,-7.0,420.0,0.0
-90.0,,786.0,-261.0,25.0,1450.0,-444.0,18.0,363.0,0.0
-205.0,,748.0,-204.0,5.0,2280.0,-452.0,221.0,189.0,0.0
-284.0,,692.0,-110.0,-13.0,-1096.0,-242.0,236.0,44.0,0.0
-314.0,,642.0,13.0,-2.0,-2431.0,-71.0,249.0,-1.0,0.0
-319.0,,571.0,212.0,20.0,1075.0,-136.0,382.0,13.0,0.0
-311.0,,491.0,431.0,30.0,2975.0,-232.0,345.0,40.0,0.0
-267.0,,418.0,601.0,22.0,-1385.0,-107.0,493.0,37.0,0.0
-197.0,,355.0,692.0,3.0,-2583.0,-6.0,308.0,90.0,0.0
-168.0,,298.0,723.0,-25.0,1631.0,-119.0,330.0,200.0,0.0
-178.0,,246.0,723.0,-27.0,2113.0,-101.0,406.0,237.0,0.0
-154.0,,214.0,705.0,25.0,-1980.0,133.0,400.0,210.0,0.0
-74.0,,140.0,663.0,114.0,-533.0,154.0,554.0,119.0,0.0
-21.0,,88.0,549.0,212.0,1602.0,-129.0,354.0,2.0,0.0
-16.0,,48.0,382.0,298.0,-385.0,-478.0,308.0,-33.0,0.0
-3.0,,0.0,191.0,353.0,-2529.0,-483.0,118.0,35.0,0.0
55.0,,-25.0,-4.0,365.0,-200.0,49.0,44.0,129.0,0.0
78.0,,-72.0,-186.0,325.0,2835.0,429.0,90.0,129.0,0.0
81.0,,-92.0,-346.0,244.0,409.0,225.0,-77.0,36.0,0.0
107.0,,-85.0,-425.0,171.0,-2315.0,-89.0,90.0,-98.0,0.0
131.0,,-107.0,-374.0,136.0,-909.0,5.0,86.0,-185.0,0.0
183.0,,-91.0,-221.0,122.0,2781.0,306.0,186.0,-195.0,0.0
213.0,,-68.0,-17.0,93.0,717.0,254.0,160.0,-249.0,0.0
238.0,,-29.0,200.0,36.0,-2879.0,46.0,12.0,-363.0,0.0
278.0,,27.0,400.0,-39.0,-87.0,93.0,99.0,-435.0,0.0
365.0,,55.0,557.0,-100.0,3564.0,188.0,-22.0,-336.0,0.0
464.0,,110.0,655.0,-128.0,23.0,119.0,96.0,-91.0,0.0
529.0,,136.0,675.0,-127.0,-2016.0,149.0,-29.0,95.0,0.0
608.0,,159.0,600.0,-124.0,1876.0,350.0,-186.0,80.0,0.0
667.0,,174.0,453.0,-140.0,876.0,498.0,-171.0,-43.0,0.0
727.0,,168.0,238.0,-155.0,-2642.0,609.0,-223.0,-161.0,0.0
791.0,,170.0,31.0,-146.0,-1452.0,484.0,66.0,-283.0,0.0
858.0,,156.0,-142.0,-103.0,2316.0,204.0,114.0,-355.0,0.0
897.0,,156.0,-312.0,-50.0,1191.0,256.0,216.0,-428.0,0.0
895.0,,128.0,-456.0,-13.0,-1519.0,656.0,149.0,-516.0,0.0
900.0,,119.0,-610.0,12.0,-1141.0,1034.0,-86.0,-527.0,0.0
880.0,,104.0,-752.0,31.0,2030.0,867.0,-14.0,-443.0,0.0
809.0,,84.0,-837.0,38.0,2141.0,479.0,-66.0,-294.0,0.0
738.0,,84.0,-861.0,37.0,-2352.0,429.0,173.0,-117.0,0.0
713.0,,69.0,-795.0,43.0,-1729.0,412.0,240.0,62.0,0.0
680.0,,77.0,-674.0,45.0,2779.0,339.0,219.0,207.0,0.0
611.0,,50.0,-544.0,18.0,1915.0,327.0,273.0,311.0,0.0
542.0,,25.0,-440.0,-40.0,-2778.0,475.0,158.0,401.0,0.0
496.0,,-23.0,-388.0,-113.0,-420.0,755.0,284.0,481.0,0.0
452.0,,-86.0,-336.0,-182.0,2366.0,751.0,134.0,532.0,0.0
390.0,,-141.0,-216.0,-228.0,-986.0,380.0,144.0,640.0,0.0
316.0,,-222.0,-27.0,-227.0,-3069.0,221.0,120.0,777.0,0.0
268.0,,-262.0,158.0,-166.0,827.0,688.0,72.0,788.0,0.0
268.0,,-322.0,269.0,-76.0,3228.0,986.0,310.0,688.0,0.0
258.0,,-379.0,269.0,5.0,-970.0,492.0,210.0,548.0,0.0
232.0,,-402.0,175.0,58.0,-2482.0,183.0,290.0,441.0,0.0
236.0,,-452.0,61.0,84.0,632.0,650.0,182.0,395.0,0.0
222.0,,-491.0,-7.0,99.0,2994.0,953.0,173.0,394.0,0.0
143.0,,-513.0,-1.0,108.0,-331.0,635.0,388.0,414.0,0.0
83.0,,-531.0,58.0,120.0,-2714.0,291.0,415.0,372.0,0.0
49.0,,-501.0,124.0,132.0,1082.0,403.0,650.0,262.0,0.0
-8.0,,-488.0,169.0,140.0,3035.0,807.0,554.0,188.0,0.0
-90.0,,-454.0,185.0,134.0,-1168.0,824.0,524.0,181.0,0.0
-186.0,,-367.0,216.0,115.0,-1800.0,603.0,347.0,140.0,0.0
-236.0,,-326.0,294.0,111.0,2201.0,460.0,53.0,-5.0,0.0
-277.0,,-253.0,407.0,132.0,218.0,290.0,38.0,-194.0,0.0
-367.0,,-188.0,516.0,179.0,-2806.0,411.0,-83.0,-330.0,0.0
-441.0,,-122.0,598.0,232.0,-414.0,631.0,171.0,-343.0,0.0
-453.0,,-64.0,636.0,269.0,3211.0,804.0,212.0,-254.0,0.0
-477.0,,-24.0,633.0,281.0,123.0,919.0,162.0,-251.0,0.0
-511.0,,26.0,633.0,267.0,-3034.0,657.0,92.0,-437.0,0.0
-492.0,,58.0,626.0,228.0,-227.0,218.0,-173.0,-665.0,0.0
-436.0,,109.0,579.0,159.0,2966.0,40.0,-116.0,-780.0,0.0
-377.0,,103.0,508.0,79.0,1462.0,277.0,-256.0,-735.0,0.0
-333.0,,117.0,439.0,9.0,-3208.0,626.0,-203.0,-578.0,0.0
-265.0,,126.0,374.0,-53.0,-1239.0,751.0,-208.0,-411.0,0.0
-172.0,,120.0,275.0,-117.0,3530.0,438.0,-297.0,-294.0,0.0
-100.0,,147.0,138.0,-172.0,1103.0,-73.0,-240.0,-231.0,0.0
-59.0,,164.0,-40.0,-201.0,-2934.0,-103.0,-502.0,-190.0,0.0
-72.0,,212.0,-238.0,-205.0,796.0,243.0,-485.0,-83.0,0.0
-102.0,,227.0,-390.0,-179.0,2114.0,429.0,-543.0,61.0,0.0
-128.0,,273.0,-456.0,-126.0,-2280.0,518.0,-448.0,101.0,0.0
-180.0,,327.0,-425.0,-70.0,-2093.0,615.0,-273.0,54.0,0.0
-238.0,,352.0,-347.0,-30.0,2210.0,578.0,-362.0,-2.0,0.0
-283.0,,395.0,-255.0,-8.0,1899.0,284.0,-190.0,-82.0,0.0
-311.0,,418.0,-131.0,1.0,-2204.0,-215.0,-216.0,-159.0,0.0
-357.0,,469.0,8.0,-3.0,-939.0,-319.0,-123.0,-183.0,0.0
-413.0,,503.0,173.0,-22.0,1866.0,176.0,-129.0,-129.0,0.0
-426.0,,528.0,327.0,-44.0,2320.0,543.0,-118.0,-75.0,0.0
-432.0,,585.0,420.0,-45.0,-991.0,186.0,144.0,-85.0,0.0
-428.0,,619.0,429.0,-22.0,-2200.0,-318.0,68.0,-136.0,0.0
-415.0,,641.0,375.0,13.0,1778.0,-102.0,88.0,-282.0,0.0
-408.0,,643.0,301.0,36.0,1702.0,290.0,-110.0,-419.0,0.0
-387.0,,624.0,203.0,34.0,-1892.0,229.0,-168.0,-426.0,0.0
-341.0,,595.0,109.0,25.0,-555.0,175.0,-75.0,-365.0,0.0
-259.0,,553.0,40.0,4.0,2293.0,335.0,-134.0,-322.0,0.0
-187.0,,518.0,-14.0,-25.0,-1611.0,280.0,49.0,-310.0,0.0
-141.0,,469.0,-55.0,-44.0,-3488.0,-32.0,-66.0,-207.0,0.0
-91.0,,405.0,-113.0,-41.0,1642.0,-249.0,-60.0,17.0,0.0
-2.0,,351.0,-200.0,-20.0,3428.0,-100.0,-99.0,166.0,0.0
71.0,,277.0,-297.0,-10.0,-2324.0,207.0,-94.0,99.0,0.0
98.0,,204.0,-349.0,-12.0,-3232.0,275.0,131.0,-52.0,0.0
124.0,,150.0,-302.0,-15.0,1483.0,119.0,-55.0,-168.0,0.0
182.0,,73.0,-145.0,-8.0,2745.0,-136.0,-25.0,-211.0,0.0
228.0,,32.0,99.0,14.0,-148.0,-353.0,-118.0,-158.0,0.0
215.0,,0.0,365.0,56.0,-3176.0,-430.0,-140.0,-51.0,0.0
231.0,,-54.0,576.0,111.0,452.0,-282.0,-14.0,84.0,0.0
262.0,,-75.0,650.0,151.0,2876.0,21.0,-90.0,170.0,0.0
286.0,,-109.0,608.0,149.0,-1267.0,342.0,75.0,201.0,0.0
264.0,,-163.0,481.0,104.0,-2609.0,331.0,-57.0,182.0,0.0
190.0,,-176.0,320.0,26.0,1945.0,-286.0,-68.0,169.0,0.0
162.0,,-191.0,218.0,-66.0,1282.0,-900.0,-171.0,302.0,0.0
158.0,,-201.0,131.0,-146.0,-3759.0,-891.0,-362.0,490.0,0.0
113.0,,-178.0,30.0,-190.0,-1567.0,-349.0,-258.0,579.0,0.0
24.0,,-181.0,-89.0,-184.0,3165.0,75.0,-380.0,547.0,0.0
-23.0,,-147.0,-235.0,-150.0,1016.0,-70.0,-267.0,524.0,0.0
-64.0,,-110.0,-366.0,-104.0,-2971.0,-548.0,-315.0,578.0,0.0
-144.0,,-75.0,-482.0,-59.0,-586.0,-733.0,-258.0,611.0,0.0
-228.0,,-32.0,-560.0,-29.0,2482.0,-322.0,-157.0,574.0,0.0
-262.0,,-7.0,-619.0,-8.0,1465.0,133.0,-256.0,484.0,0.0
-239.0,,-9.0,-661.0,2.0,-2377.0,109.0,-53.0,415.0,0.0
-254.0,,-46.0,-683.0,6.0,-1296.0,-171.0,-121.0,337.0,0.0
-296.0,,-66.0,-668.0,3.0,3040.0,-331.0,42.0,199.0,0.0
-318.0,,-146.0,-570.0,0.0,1001.0,-382.0,147.0,49.0,0.0
-327.0,,-192.0,-416.0,2.0,-2575.0,-392.0,138.0,-36.0,0.0
-355.0,,-231.0,-231.0,6.0,-372.0,-286.0,240.0,-19.0,0.0
-373.0,,-270.0,-94.0,3.0,2042.0,-108.0,-29.0,-18.0,0.0
-328.0,,-265.0,-58.0,6.0,-2161.0,-6.0,-36.0,-97.0,0.0
-261.0,,-293.0,-122.0,40.0,-2890.0,-38.0,-243.0,-265.0,0.0
-204.0,,-249.0,-245.0,87.0,2330.0,-295.0,-371.0,-494.0,0.0
-141.0,,-200.0,-332.0,131.0,2624.0,-579.0,-343.0,-671.0,0.0
-49.0,,-122.0,-343.0,178.0,-2209.0,-543.0,-478.0,-750.0,0.0
54.0,,-16.0,-256.0,237.0,-2159.0,-314.0,-301.0,-700.0,0.0
119.0,,54.0,-115.0,285.0,1515.0,-2.0,-308.0,-537.0,0.0
172.0,,133.0,-26.0,293.0,2613.0,266.0,-79.0,-367.0,0.0
240.0,,159.0,-26.0,252.0,-482.0,263.0,25.0,-314.0,0.0
313.0,,175.0,-100.0,169.0,-2943.0,-86.0,9.0,-343.0,0.0
376.0,,212.0,-197.0,68.0,1796.0,-512.0,177.0,-280.0,0.0
423.0,,213.0,-287.0,-19.0,2579.0,-562.0,51.0,-89.0,0.0
495.0,,228.0,-349.0,-88.0,-1798.0,-194.0,175.0,149.0,0.0
574.0,,222.0,-386.0,-143.0,-1527.0,312.0,62.0,314.0,0.0
620.0,,207.0,-448.0,-176.0,2124.0,393.0,-29.0,396.0,0.0
649.0,,226.0,-551.0,-169.0,152.0,-127.0,44.0,466.0,0.0
704.0,,211.0,-712.0,-127.0,-3599.0,-511.0,29.0,477.0,0.0
749.0,,230.0,-880.0,-62.0,745.0,-237.0,205.0,452.0,0.0
708.0,,262.0,-974.0,0.0,3825.0,219.0,55.0,470.0,0.0
655.0,,294.0,-963.0,24.0,-349.0,277.0,68.0,538.0,0.0
629.0,,316.0,-837.0,0.0,-2965.0,70.0,55.0,594.0,0.0
598.0,,355.0,-656.0,-58.0,337.0,-182.0,42.0,582.0,0.0
547.0,,395.0,-419.0,-121.0,2479.0,-352.0,151.0,498.0,0.0
488.0,,382.0,-149.0,-164.0,725.0,-284.0,-57.0,378.0,0.0
448.0,,410.0,121.0,-166.0,-2067.0,25.0,36.0,275.0,0.0
404.0,,405.0,371.0,-145.0,-62.0,440.0,-3.0,146.0,0.0
338.0,,386.0,545.0,-122.0,2666.0,528.0,12.0,19.0,0.0
252.0,,342.0,627.0,-99.0,-333.0,379.0,120.0,-57.0,0.0
200.0,,299.0,585.0,-72.0,-1899.0,383.0,16.0,-147.0,0.0
160.0,,272.0,467.0,-34.0,955.0,234.0,99.0,-258.0,0.0
111.0,,208.0,318.0,6.0,2057.0,-101.0,-75.0,-370.0,0.0
83.0,,168.0,176.0,41.0,-2421.0,-177.0,-136.0,-456.0,0.0
66.0,,146.0,99.0,53.0,-1894.0,68.0,-371.0,-482.0,0.0
88.0,,139.0,72.0,31.0,3210.0,358.0,-602.0,-488.0,0.0
61.0,,150.0,100.0,-4.0,2000.0,394.0,-436.0,-545.0,0.0
27.0,,169.0,187.0,-28.0,-2413.0,225.0,-452.0,-656.0,0.0
11.0,,206.0,311.0,-35.0,-1521.0,205.0,-133.0,-755.0,0.0
-30.0,,275.0,442.0,-21.0,2559.0,352.0,1.0,-824.0,0.0
-73.0,,338.0,531.0,15.0,2381.0,390.0,59.0,-855.0,0.0
-100.0,,430.0,563.0,70.0,-1236.0,294.0,142.0,-775.0,0.0
-69.0,,481.0,553.0,136.0,-1355.0,213.0,-55.0,-619.0,0.0
-61.0,,516.0,525.0,190.0,2486.0,300.0,53.0,-461.0,0.0
-53.0,,556.0,538.0,217.0,970.0,563.0,-36.0,-318.0,0.0
-4.0,,559.0,584.0,220.0,-1755.0,710.0,-36.0,-253.0,0.0
73.0,,551.0,642.0,202.0,369.0,450.0,-168.0,-221.0,0.0
150.0,,529.0,679.0,171.0,2265.0,-55.0,-406.0,-176.0,0.0
194.0,,524.0,660.0,125.0,-1280.0,-223.0,-345.0,-183.0,0.0
236.0,,485.0,571.0,69.0,-2965.0,190.0,-467.0,-250.0,0.0
259.0,,465.0,425.0,-2.0,2108.0,636.0,-197.0,-324.0,0.0
294.0,,431.0,238.0,-94.0,2983.0,593.0,14.0,-312.0,0.0
318.0,,388.0,38.0,-195.0,-1456.0,369.0,184.0,-218.0,0.0
